high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2002 00:14, 2002, 1, 1, 0, 14, , , , , , , , , , , , , , , , , , , , 
01/01/2002 00:54, 2002, 1, 1, 0, 54, 258.452, , 546.965, , 35.541, , 95.132, , 319.089, P, 81.146, , 1930.217, P, 16.180, P, 160.426, P, 484.054, P
01/01/2002 01:34, 2002, 1, 1, 1, 34, 258.453, , 547.782, , 35.107, , 96.108, , 319.265, P, 81.154, , 1941.539, P, 14.839, P, 160.470, P, , 
01/01/2002 02:14, 2002, 1, 1, 2, 14, 258.430, , 547.715, , 35.217, , 95.574, , 319.077, P, 81.179, , 1942.211, P, 17.253, P, 165.639, P, 491.192, 
01/01/2002 02:54, 2002, 1, 1, 2, 54, 258.766, , 547.975, , 35.376, , 95.971, , 318.729, P, 81.693, , 1910.534, P, 14.617, P, 150.532, P, 492.744, 
01/01/2002 03:34, 2002, 1, 1, 3, 34, 258.457, , 547.495, , 35.370, , 95.966, , 318.929, P, 81.561, , 1918.511, P, 15.689, P, 158.516, P, 488.779, 
01/01/2002 04:14, 2002, 1, 1, 4, 14, 258.566, , 547.407, , 37.215, P, 95.127, , 318.776, P, 81.378, , 1911.354, P, 14.603, P, 154.712, P, 495.673, 
01/01/2002 04:54, 2002, 1, 1, 4, 54, 258.493, , 547.814, , 34.665, , 96.005, , 318.378, P, 81.146, , 1889.683, P, 12.660, , 140.403, P, 494.974, 
01/01/2002 05:34, 2002, 1, 1, 5, 34, 258.431, , 547.704, , 34.458, , 96.502, , 318.562, P, 81.227, , 1899.026, P, 12.555, , 140.085, P, 493.373, 
01/01/2002 06:14, 2002, 1, 1, 6, 14, 258.220, , 547.268, , 35.297, , 95.533, , 318.384, P, 81.127, , 1894.944, P, 11.856, , 138.147, P, 494.520, 
01/01/2002 06:54, 2002, 1, 1, 6, 54, 258.504, , 547.682, , 34.086, , 95.259, , 318.458, P, 81.171, , 1895.315, P, 12.547, , 138.845, P, 493.867, 
01/01/2002 07:34, 2002, 1, 1, 7, 34, 258.575, , 547.903, , 34.971, , 96.036, , 318.426, P, 81.434, , , , 11.911, , 139.224, P, 490.868, 
01/01/2002 08:14, 2002, 1, 1, 8, 14, 258.735, , 547.390, , 34.957, , 96.246, , 318.477, P, 81.310, , , , 12.140, , 140.470, P, 497.402, 
01/01/2002 08:54, 2002, 1, 1, 8, 54, 258.554, , 548.079, P, 36.323, , 96.224, , 318.505, P, 81.126, , 1893.882, P, 11.419, , 142.216, P, 499.459, 
01/01/2002 09:34, 2002, 1, 1, 9, 34, 258.851, , 548.027, P, 35.317, , 95.890, , 318.842, P, 81.105, , 1918.287, P, 13.044, , 145.803, P, 493.110, 
01/01/2002 10:14, 2002, 1, 1, 10, 14, 258.766, , 547.583, , 36.036, , 96.052, , 318.853, P, 81.097, , 1920.826, P, 13.478, P, 146.634, P, 493.704, 
01/01/2002 10:54, 2002, 1, 1, 10, 54, 258.780, , 547.802, , 36.635, , 96.061, , 319.130, P, 80.771, , 1935.646, P, 14.113, P, 155.784, P, 490.897, 
01/01/2002 11:34, 2002, 1, 1, 11, 34, 258.596, , 547.936, , 35.919, , 95.635, , 319.273, P, 81.031, , 1932.026, P, 13.366, , 150.155, P, 493.003, 
01/01/2002 12:14, 2002, 1, 1, 12, 14, 258.455, , 547.832, , 35.486, , 95.341, , 318.459, P, 81.317, , 1887.876, P, 13.300, , 137.051, P, 499.723, 
01/01/2002 12:54, 2002, 1, 1, 12, 54, 258.566, , 547.413, , 33.725, , 95.552, , 318.327, P, 81.393, , 1886.461, P, 11.775, , 137.783, P, 499.717, 
01/01/2002 13:34, 2002, 1, 1, 13, 34, 258.425, , 547.304, , 35.221, , 95.669, , 318.477, P, 81.366, , 1899.466, P, 11.867, , 139.516, P, 498.114, 
01/01/2002 14:14, 2002, 1, 1, 14, 14, 258.363, , 548.209, P, 35.134, , 95.968, , 318.583, P, 81.074, , 1886.031, P, 12.656, , 139.281, P, 499.418, 
01/01/2002 14:54, 2002, 1, 1, 14, 54, 258.485, , 547.562, , 34.811, , 95.849, , 318.223, P, 81.035, , 1881.044, P, 12.478, , 137.570, P, 499.090, 
01/01/2002 15:34, 2002, 1, 1, 15, 34, 258.912, P, 547.100, , 36.579, , 96.316, , 318.270, P, 81.346, , 1881.012, P, 12.487, , 140.095, P, 494.276, 
01/01/2002 16:14, 2002, 1, 1, 16, 14, 258.995, P, 547.804, , 34.628, , 95.772, , 318.206, P, 80.967, , 1891.178, P, 12.077, , 144.102, P, 492.253, 
01/01/2002 16:54, 2002, 1, 1, 16, 54, 258.510, , 547.673, , 35.956, , 95.694, , 318.480, P, 81.055, , , , 11.957, , 145.760, P, 494.678, 
01/01/2002 17:34, 2002, 1, 1, 17, 34, 258.150, , 547.729, , 35.525, , 96.214, , 318.077, , 80.942, , 1886.569, P, 11.767, , 144.904, P, 496.739, 
01/01/2002 18:14, 2002, 1, 1, 18, 14, 258.586, , 547.314, , 35.329, , 95.550, , 318.274, P, 81.110, , 1886.862, P, 13.180, , 148.608, P, 499.833, 
01/01/2002 18:54, 2002, 1, 1, 18, 54, 258.657, , 547.242, , 37.337, P, 95.960, , 318.304, P, 81.476, , , , 13.122, , 147.866, P, 495.878, 
01/01/2002 19:34, 2002, 1, 1, 19, 34, 258.777, , 547.356, , 35.290, , 95.934, , 318.311, P, 81.142, , 1878.563, P, 13.014, , 146.230, P, 500.640, 
01/01/2002 20:14, 2002, 1, 1, 20, 14, 258.514, , 547.356, , 36.129, , 95.646, , 317.988, , 81.193, , 1881.331, P, 12.652, , 146.838, P, 500.380, 
01/01/2002 20:54, 2002, 1, 1, 20, 54, 258.704, , 548.340, P, 35.321, , 95.833, , 318.238, P, 81.269, , 1884.980, P, 13.047, , 146.145, P, 504.189, 
01/01/2002 21:34, 2002, 1, 1, 21, 34, 258.975, P, 548.040, P, 35.964, , 96.647, , 318.207, P, 81.016, , 1885.549, P, 11.400, , 146.886, P, 502.500, 
01/01/2002 22:14, 2002, 1, 1, 22, 14, , , 548.414, P, 34.612, , 96.435, , 318.205, P, 81.369, , 1890.560, P, 12.494, , 144.931, P, 502.534, 
01/01/2002 22:54, 2002, 1, 1, 22, 54, , , 547.459, , 34.078, , 96.255, , 318.268, P, 81.376, , 1885.567, P, 11.808, , 141.165, P, 511.156, 
01/01/2002 23:34, 2002, 1, 1, 23, 34, 258.589, , 547.129, , 35.125, , 96.279, , 318.124, , 81.082, , 1887.450, P, 13.164, , 141.969, P, 499.600, 
01/02/2002 00:14, 2002, 1, 2, 0, 14, 258.883, , 547.893, , 35.468, , 96.687, , 318.253, P, 81.291, , 1890.754, P, 12.749, , 143.756, P, 498.924, 
01/02/2002 01:35, 2002, 1, 2, 1, 35, , , , , , , , , , , , , 1883.121, P, , , 146.807, P, 504.605, 
01/02/2002 02:15, 2002, 1, 2, 2, 15, , , , , 35.626, , 95.257, , , , 81.226, , 1881.785, P, 13.577, P, 146.886, P, 499.294, 
01/02/2002 02:55, 2002, 1, 2, 2, 55, 258.913, , 547.627, , 35.352, , 96.134, , 318.310, P, 81.246, , 1885.984, P, 11.606, , 147.026, P, 500.141, 
01/02/2002 03:35, 2002, 1, 2, 3, 35, 258.892, , 548.112, P, 36.148, , 95.696, , 318.142, , 81.510, , 1884.087, P, 11.371, , 146.396, P, 498.194, 
01/02/2002 04:15, 2002, 1, 2, 4, 15, 258.422, , 547.730, , 36.187, , 95.028, , 317.972, , 81.454, , 1886.263, P, 12.260, , 143.621, P, 498.539, 
01/02/2002 04:55, 2002, 1, 2, 4, 55, 258.380, , 547.430, , 35.949, , 96.090, , 318.112, , 81.390, , 1890.746, P, 12.186, , 142.153, P, 503.129, 
01/02/2002 05:35, 2002, 1, 2, 5, 35, 258.841, , 547.731, , 35.185, , 96.002, , 318.228, P, 81.376, , 1881.667, P, 13.689, P, 140.756, P, 501.798, 
01/02/2002 06:15, 2002, 1, 2, 6, 15, 258.755, , 547.165, , 34.880, , 96.181, , 318.151, , 81.204, , 1878.744, P, , , 140.359, P, 498.450, 
01/02/2002 06:55, 2002, 1, 2, 6, 55, 258.490, , 547.472, , 35.542, , 96.211, , 318.255, P, 81.521, , 1883.892, P, , , 140.651, P, 498.277, 
01/02/2002 07:35, 2002, 1, 2, 7, 35, 258.513, , 547.362, , 35.203, , 96.078, , 318.200, P, 80.877, , 1882.025, P, 13.063, , 141.733, P, 498.839, 
01/02/2002 08:15, 2002, 1, 2, 8, 15, 258.308, , 547.237, , 34.931, , 95.806, , 318.373, P, 81.000, , 1894.805, P, 12.545, , 142.627, P, 501.290, 
01/02/2002 08:55, 2002, 1, 2, 8, 55, 258.526, , 547.694, , 35.733, , 96.602, , 318.483, P, 80.965, , , , 12.306, , 147.486, P, 499.698, 
01/02/2002 09:35, 2002, 1, 2, 9, 35, 259.127, P, 547.654, , 35.603, , 96.214, , 318.758, P, 81.293, , , , , , 151.430, P, 504.618, 
01/02/2002 10:15, 2002, 1, 2, 10, 15, 258.873, , 548.111, P, 35.011, , 96.803, , 318.543, P, 80.935, , 1894.787, P, , , 153.036, P, 495.876, 
01/02/2002 10:55, 2002, 1, 2, 10, 55, 258.831, , 547.281, , 34.465, , 96.601, , 318.442, P, 81.230, , 1892.276, P, 12.959, , 152.290, P, 500.033, 
01/02/2002 11:35, 2002, 1, 2, 11, 35, 258.677, , 548.290, P, 34.335, , 95.704, , 318.376, P, 81.550, , 1894.072, P, 12.751, , 154.666, P, 496.912, 
01/02/2002 12:15, 2002, 1, 2, 12, 15, 258.437, , 547.811, , , , 95.590, , 318.477, P, 81.259, , 1902.299, P, 13.548, P, 158.615, P, 500.067, 
01/02/2002 14:15, 2002, 1, 2, 14, 15, 258.774, , 548.281, P, 36.783, , 96.783, , 318.619, P, 81.192, , 1902.077, P, 13.218, , 159.490, P, , 
01/02/2002 16:15, 2002, 1, 2, 16, 15, 258.776, , 547.814, , 35.800, , 96.574, , 318.807, P, 81.467, , 1910.545, P, 12.285, , 164.320, P, 496.030, 
01/02/2002 18:15, 2002, 1, 2, 18, 15, 258.613, , 548.367, P, 35.670, , 96.714, , 318.813, P, 81.423, , 1912.223, P, 14.675, P, 167.384, P, 497.991, 
01/02/2002 20:15, 2002, 1, 2, 20, 15, 258.839, , 548.175, P, 35.886, , 96.278, , 318.894, P, 81.318, , 1917.518, P, 13.145, , 167.104, P, 495.770, 
01/02/2002 22:15, 2002, 1, 2, 22, 15, 258.771, , 548.407, P, 35.273, , 96.598, , 318.694, P, , , 1919.144, P, 13.959, P, 168.245, P, , 
01/03/2002 00:15, 2002, 1, 3, 0, 15, 259.147, P, 548.681, P, 35.934, , 95.532, , 318.706, P, 81.009, , 1917.563, P, 12.930, , 167.017, P, 500.222, 
01/03/2002 02:55, 2002, 1, 3, 2, 55, 258.897, , 548.045, , 35.219, , 95.802, , 318.637, P, 81.143, , 1918.179, P, 13.377, , 168.587, P, 501.562, 
01/03/2002 04:55, 2002, 1, 3, 4, 55, , , 548.774, P, 34.994, , 95.643, , 318.993, P, 80.659, , 1922.708, P, 14.407, P, 168.934, P, 504.501, 
01/03/2002 06:55, 2002, 1, 3, 6, 55, , , 549.018, P, 36.258, , , , 318.702, P, , , 1911.347, P, 12.655, , 168.334, P, 498.539, 
01/03/2002 08:55, 2002, 1, 3, 8, 55, 259.149, P, 548.374, , 35.211, , 96.246, , 318.925, P, 81.322, , 1920.607, P, 13.462, , 170.950, P, 503.816, 
01/03/2002 10:55, 2002, 1, 3, 10, 55, 259.230, P, 548.596, P, 34.842, , 96.103, , 318.823, P, 81.362, , 1902.504, P, 14.165, P, 172.426, P, 505.767, 
01/03/2002 12:55, 2002, 1, 3, 12, 55, 258.836, , 549.125, P, 34.314, , 95.766, , 318.968, P, 81.173, , 1917.505, P, 14.098, P, 177.652, P, 512.747, 
01/03/2002 14:55, 2002, 1, 3, 14, 55, 259.220, P, 548.205, , 35.566, , 95.874, , 319.073, P, 81.186, , 1925.295, P, 13.548, , 181.564, P, 517.454, 
01/03/2002 15:35, 2002, 1, 3, 15, 35, 258.911, , 548.177, , 36.379, , 96.214, , 318.884, P, 81.219, , 1921.496, P, 13.786, P, 184.050, P, 507.766, 
01/03/2002 16:15, 2002, 1, 3, 16, 15, 259.204, P, 548.462, P, 36.319, , 97.009, , 319.158, P, 81.525, , 1918.402, P, 13.069, , 182.094, P, 516.495, 
01/03/2002 16:55, 2002, 1, 3, 16, 55, 259.524, P, 548.575, P, 36.088, , 96.549, , 319.043, P, 81.152, , 1917.450, P, 15.630, P, 185.551, P, 508.869, 
01/03/2002 17:35, 2002, 1, 3, 17, 35, 258.900, , 548.258, , 36.631, , 96.085, , 318.889, P, 80.977, , 1921.460, P, 15.076, P, 179.123, P, 503.583, 
01/03/2002 18:15, 2002, 1, 3, 18, 15, 259.347, P, 548.858, P, 38.078, P, 96.681, , 319.163, P, 81.492, , 1919.646, P, 14.497, P, 179.939, P, 505.747, 
01/03/2002 18:55, 2002, 1, 3, 18, 55, 259.156, P, 548.697, P, 37.697, P, 96.204, , 318.937, P, 81.240, , 1920.752, P, 14.410, P, 176.351, P, 506.073, 
01/03/2002 19:35, 2002, 1, 3, 19, 35, 259.363, P, 548.649, P, 36.880, , 95.824, , 319.186, P, 81.457, , 1920.737, P, 14.121, P, 177.164, P, 502.984, 
