high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2017 00:04, 2017, 1, 1, 0, 4, , , , , -99.990, , , , , , -99.990, , , , , , , , , 
01/01/2017 01:24, 2017, 1, 1, 1, 24, , , , , -99.990, , , , , , -99.990, , 1942.413, , , , 122.005, , 508.849, 
01/01/2017 02:04, 2017, 1, 1, 2, 4, , , , , -99.990, , 79.767, , , , -99.990, , 1935.496, , 17.494, , 122.207, , 504.800, 
01/01/2017 02:44, 2017, 1, 1, 2, 44, , , 514.045, , -99.990, , 79.664, , 330.220, , -99.990, , 1939.153, , 17.323, , 121.689, , 506.721, 
01/01/2017 03:24, 2017, 1, 1, 3, 24, , , 513.835, , -99.990, , 79.703, , 330.305, , -99.990, , 1943.281, , 18.136, , 121.493, , 511.564, 
01/01/2017 04:04, 2017, 1, 1, 4, 4, , , 513.541, , -99.990, , 80.331, , 330.168, , -99.990, , 1935.464, , 16.732, , 121.228, , 509.929, 
01/01/2017 04:44, 2017, 1, 1, 4, 44, , , 513.748, , -99.990, , 79.888, , 330.406, , -99.990, , 1935.577, , 17.869, , 119.912, , 510.089, 
01/01/2017 05:24, 2017, 1, 1, 5, 24, , , 513.493, , -99.990, , 80.445, , 330.275, , -99.990, , 1935.397, , 18.123, , 118.995, , 506.531, 
01/01/2017 06:04, 2017, 1, 1, 6, 4, , , 513.496, , -99.990, , 80.219, , 330.218, , -99.990, , 1933.182, , 17.209, , 118.224, , 508.168, 
01/01/2017 06:44, 2017, 1, 1, 6, 44, , , , , -99.990, , 80.222, , 329.987, , -99.990, , 1931.563, , 17.709, , 118.858, , 506.263, 
01/01/2017 07:24, 2017, 1, 1, 7, 24, , , 513.834, , -99.990, , 79.922, , 330.081, , -99.990, , 1932.903, , 16.541, , 118.473, , 512.815, 
01/01/2017 08:04, 2017, 1, 1, 8, 4, , , 513.623, , -99.990, , 79.524, , 330.280, , -99.990, , 1932.355, , 16.630, , 118.335, , 511.334, 
01/01/2017 08:45, 2017, 1, 1, 8, 45, , , 513.575, , -99.990, , 79.910, , 330.104, , -99.990, , 1935.339, , 17.086, , 121.552, , 508.983, 
01/01/2017 09:25, 2017, 1, 1, 9, 25, , , 513.676, , -99.990, , 80.273, , 330.212, , -99.990, , 1938.454, , 17.596, , 123.750, , 505.996, 
01/01/2017 10:05, 2017, 1, 1, 10, 5, , , 513.825, , -99.990, , 79.998, , 330.254, , -99.990, , 1942.750, , 17.356, , 124.216, , 506.763, 
01/01/2017 10:45, 2017, 1, 1, 10, 45, , , 513.355, , -99.990, , 80.568, , 330.106, , -99.990, , 1943.931, , 17.674, , 123.598, , 510.018, 
01/01/2017 11:25, 2017, 1, 1, 11, 25, , , 513.114, , -99.990, , 80.274, , 330.139, , -99.990, , 1938.353, , 17.811, , 123.105, , 510.763, 
01/01/2017 12:05, 2017, 1, 1, 12, 5, , , 514.008, , -99.990, , 80.066, , 330.332, , -99.990, , 1940.833, , 17.135, , 124.340, , 511.137, 
01/01/2017 12:45, 2017, 1, 1, 12, 45, , , 513.157, , -99.990, , 79.903, , 330.374, , -99.990, , 1950.662, , 17.563, , 129.492, , 508.362, 
01/01/2017 13:25, 2017, 1, 1, 13, 25, , , 513.998, , -99.990, , 80.024, , 330.321, , -99.990, , 1946.096, , 17.273, , 129.988, , 506.077, 
01/01/2017 14:05, 2017, 1, 1, 14, 5, , , 512.957, , -99.990, , 80.157, , 330.260, , -99.990, , 1949.789, , 17.845, , 132.027, , 504.600, 
01/01/2017 14:45, 2017, 1, 1, 14, 45, , , 513.522, , -99.990, , 79.877, , 330.251, , -99.990, , 1950.281, , 17.574, , 131.480, , 507.053, 
01/01/2017 15:25, 2017, 1, 1, 15, 25, , , 513.765, , -99.990, , 80.356, , 330.270, , -99.990, , 1947.609, , 18.244, , 131.580, , 504.369, 
