high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1997 00:46, 1997, 1, 1, 0, 46, , , , , , , , , , , , , 1877.314, , , , 183.378, P, 504.148, 
01/01/1997 01:26, 1997, 1, 1, 1, 26, 266.540, , 541.180, , , , , , , , 84.265, , 1875.237, , 14.551, , 182.440, P, 506.275, 
01/01/1997 02:06, 1997, 1, 1, 2, 6, 266.126, , 541.175, , 87.125, , 101.139, , 314.561, , 84.404, , 1867.952, , 14.737, , 179.149, P, 504.450, 
01/01/1997 02:46, 1997, 1, 1, 2, 46, 266.256, , 541.624, , 86.734, , 101.285, , 314.345, , 84.056, , 1866.384, , 14.008, , 176.112, P, 502.370, 
01/01/1997 03:26, 1997, 1, 1, 3, 26, 266.595, , 541.405, , 86.711, , 100.943, , 314.389, , 83.982, , 1865.868, , 14.377, , 169.933, P, 499.362, 
01/01/1997 04:06, 1997, 1, 1, 4, 6, 266.414, , 540.961, , 86.716, , 101.159, , 314.296, , 84.160, , 1866.294, , 14.276, , 166.805, P, 499.962, 
01/01/1997 04:46, 1997, 1, 1, 4, 46, 266.165, , 541.237, , 86.974, , 101.157, , 314.378, , 83.657, , 1865.285, , 14.021, , 166.076, , 498.939, 
01/01/1997 05:26, 1997, 1, 1, 5, 26, 265.830, , 540.928, , 86.861, , 101.283, , 314.201, , 83.790, , 1867.970, , 13.411, , 165.502, , 501.735, 
01/01/1997 06:06, 1997, 1, 1, 6, 6, 266.430, , 540.587, , 86.870, , 101.158, , 314.237, , 84.146, , 1861.106, , 13.927, , 164.048, , 500.713, 
01/01/1997 06:46, 1997, 1, 1, 6, 46, 266.075, , 540.420, , 86.821, , 101.111, , 314.308, , 84.322, , 1858.176, , 14.374, , 161.756, , 496.780, 
01/01/1997 07:26, 1997, 1, 1, 7, 26, 266.136, , 541.018, , 86.541, , 100.861, , 314.295, , 84.095, , 1863.192, , 14.223, , 163.715, , 493.845, 
01/01/1997 08:06, 1997, 1, 1, 8, 6, 265.442, , 540.681, , 86.806, , 100.549, , 314.234, , 83.526, , 1860.908, , 13.852, , 157.709, , 498.138, 
01/01/1997 08:46, 1997, 1, 1, 8, 46, 266.079, , 540.649, , 86.899, , 101.159, , 314.471, , 83.834, , 1860.262, , 14.361, , 158.573, , 499.984, 
01/01/1997 09:26, 1997, 1, 1, 9, 26, 266.133, , 540.991, , 86.918, , 101.367, , 314.409, , 84.541, , 1866.465, , 15.424, , 160.586, , 497.589, 
01/01/1997 10:06, 1997, 1, 1, 10, 6, 266.300, , 540.686, , 86.633, , 100.909, , 314.268, , 83.955, , 1867.178, , 16.234, , 160.570, , 496.656, 
01/01/1997 10:46, 1997, 1, 1, 10, 46, 265.845, , 540.620, , 86.469, , 101.307, , 314.260, , 84.098, , 1860.802, , 15.373, , 159.846, , 497.676, 
01/01/1997 11:26, 1997, 1, 1, 11, 26, 266.269, , 540.862, , 86.991, , 101.029, , 314.424, , 83.700, , 1861.766, , 15.204, , 160.161, , 497.836, 
01/01/1997 12:06, 1997, 1, 1, 12, 6, 266.350, , 540.930, , 86.586, , 101.267, , 314.161, , 84.426, , 1861.419, , 14.758, , 160.409, , 504.880, 
01/01/1997 12:46, 1997, 1, 1, 12, 46, 265.915, , 540.970, , 86.848, , 101.194, , 314.242, , 84.046, , 1857.647, , 14.264, , 163.668, , 501.650, 
01/01/1997 13:26, 1997, 1, 1, 13, 26, 266.508, , 541.990, , 86.787, , 101.083, , 314.574, , 84.118, , 1868.338, , 14.777, , 165.329, , 501.256, 
01/01/1997 14:06, 1997, 1, 1, 14, 6, 266.419, , 541.413, , 87.373, , 101.066, , 314.429, , 83.847, , 1869.663, , 15.356, , 166.958, P, 496.273, 
01/01/1997 14:46, 1997, 1, 1, 14, 46, 265.869, , 541.188, , 87.187, , 100.985, , 314.239, , 84.320, , 1879.067, , 15.962, , 175.402, P, 491.549, 
01/01/1997 15:26, 1997, 1, 1, 15, 26, 266.642, , 540.858, , 88.058, , 101.336, , 314.297, , 84.376, , 1869.983, , 15.549, , 167.119, P, , 
01/01/1997 16:07, 1997, 1, 1, 16, 7, 266.391, , 541.406, , 87.980, , 101.303, , 314.300, , 84.175, , 1875.555, , 17.276, P, 285.647, P, , 
01/01/1997 16:47, 1997, 1, 1, 16, 47, 266.521, , 541.917, , 87.270, , 101.508, , 314.213, , 84.587, , 1870.891, , 16.497, , 178.415, P, , 
01/01/1997 17:27, 1997, 1, 1, 17, 27, 266.416, , 541.780, , 87.402, , 101.133, , 314.196, , 83.825, , 1866.653, , 17.097, , 165.422, , , 
01/01/1997 18:07, 1997, 1, 1, 18, 7, 266.627, , 541.149, , 86.983, , 101.181, , 313.992, , 84.126, , 1862.503, , 16.487, , 163.615, , , 
01/01/1997 18:47, 1997, 1, 1, 18, 47, 266.383, , 540.982, , 86.523, , 100.628, , 313.923, , 84.039, , 1857.906, , 15.603, , 173.376, P, , 
01/01/1997 19:27, 1997, 1, 1, 19, 27, 265.923, , 541.433, , 86.898, , 100.969, , 314.188, , 83.668, , 1861.397, , 16.503, , 178.557, P, , 
01/01/1997 20:07, 1997, 1, 1, 20, 7, 266.295, , 541.057, , 87.165, , 101.084, , 314.189, , 83.933, , 1853.113, , 17.134, P, 158.114, , , 
01/01/1997 20:47, 1997, 1, 1, 20, 47, 266.578, , 541.120, , 87.542, , 101.094, , 314.110, , 84.080, , 1857.861, , 19.574, P, 164.308, , , 
01/01/1997 21:27, 1997, 1, 1, 21, 27, 266.073, , 540.909, , 87.429, , 100.831, , 313.936, , 84.197, , 1848.933, , 19.279, P, 167.861, P, , 
01/01/1997 22:07, 1997, 1, 1, 22, 7, 266.327, , 541.097, , 87.463, , 101.365, , 314.123, , 84.176, , 1855.399, , 15.832, , 158.275, , , 
01/01/1997 22:47, 1997, 1, 1, 22, 47, 265.940, , 540.527, , 86.565, , 101.023, , 314.031, , 84.097, , 1851.328, , 13.953, , 159.938, , , 
01/01/1997 23:27, 1997, 1, 1, 23, 27, 266.505, , 541.272, , 87.560, , 101.369, , 314.054, , 84.060, , 1849.789, , 13.541, , 158.266, , , 
01/02/1997 00:07, 1997, 1, 2, 0, 7, 266.215, , 541.469, , 86.933, , 101.061, , 314.123, , 84.065, , 1853.026, , 14.633, , 164.219, , , 
01/02/1997 01:27, 1997, 1, 2, 1, 27, , , , , , , , , , , , , 1857.139, , , , 170.618, , , 
01/02/1997 02:07, 1997, 1, 2, 2, 7, , , 541.508, , 87.069, , 101.384, , , , 84.050, , 1852.561, , 14.032, , 156.983, , , 
01/02/1997 02:47, 1997, 1, 2, 2, 47, 266.200, , 541.396, , 86.422, , 100.904, , 313.821, , 84.042, , 1845.249, , 13.435, , 154.875, , , 
01/02/1997 03:27, 1997, 1, 2, 3, 27, 265.964, , 541.062, , 86.435, , 100.967, , 313.990, , 84.147, , 1852.948, , 13.801, , 156.620, , , 
01/02/1997 04:07, 1997, 1, 2, 4, 7, 266.332, , 540.674, , 87.602, , 101.291, , 314.033, , 84.025, , 1848.599, , 13.464, , 154.252, , , 
01/02/1997 04:47, 1997, 1, 2, 4, 47, 266.376, , 541.507, , 86.639, , 101.107, , 313.985, , 84.404, , 1853.387, , 13.825, , 156.338, , , 
01/02/1997 05:27, 1997, 1, 2, 5, 27, 266.080, , 540.968, , 86.912, , 100.901, , 314.017, , 84.270, , 1850.802, , 13.404, , 155.284, , , 
01/02/1997 06:07, 1997, 1, 2, 6, 7, 266.413, , 541.176, , 87.110, , 101.127, , 314.027, , 84.108, , 1849.898, , 13.578, , 155.106, , , 
01/02/1997 06:47, 1997, 1, 2, 6, 47, 266.282, , 540.605, , 86.776, , 101.395, , 313.846, , 83.710, , 1850.266, , 14.100, , 154.932, , , 
01/02/1997 07:27, 1997, 1, 2, 7, 27, 266.251, , 540.822, , 87.024, , 100.983, , 313.960, , 83.812, , , , 13.595, , 151.518, , , 
01/02/1997 08:07, 1997, 1, 2, 8, 7, 265.886, , 540.390, , 86.911, , 101.170, , 313.704, , 83.924, , , , 13.117, , 148.591, , , 
01/02/1997 08:47, 1997, 1, 2, 8, 47, 265.690, , 540.862, , 87.340, , 100.951, , 313.988, , 84.113, , 1834.276, , 12.584, , 140.228, , , 
01/02/1997 09:27, 1997, 1, 2, 9, 27, 266.304, , 540.626, , 86.707, , 100.935, , 313.931, , 83.795, , 1841.146, , 13.415, , 141.514, , , 
