high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2020 01:18, 2020, 1, 1, 1, 18, , , , , -99.990, , , , , , -99.990, , 2007.322, P, , , -99.990, , 523.033, 
01/01/2020 01:58, 2020, 1, 1, 1, 58, , , , , -99.990, , 77.428, , , , -99.990, , 1999.931, P, 16.588, P, -99.990, , , 
01/01/2020 02:38, 2020, 1, 1, 2, 38, 226.135, , 503.518, , -99.990, , 77.345, , 333.976, , -99.990, , 2037.386, P, 17.359, P, -99.990, , , 
01/01/2020 03:18, 2020, 1, 1, 3, 18, 226.517, , 503.529, , -99.990, , 77.573, , 334.033, P, -99.990, , 2011.368, P, 16.973, P, -99.990, , 525.274, 
01/01/2020 03:58, 2020, 1, 1, 3, 58, 226.342, , 503.237, , -99.990, , 77.750, , 333.477, , -99.990, , 2001.288, P, 15.612, , -99.990, , 525.764, 
01/01/2020 04:38, 2020, 1, 1, 4, 38, 225.919, , 502.477, , -99.990, , 77.426, , 333.739, , -99.990, , 1997.283, P, 15.944, P, -99.990, , 525.294, 
01/01/2020 05:18, 2020, 1, 1, 5, 18, 226.225, , 503.199, , -99.990, , 77.469, , 333.983, , -99.990, , 2002.938, P, 17.025, P, -99.990, , 525.179, 
01/01/2020 05:58, 2020, 1, 1, 5, 58, 226.199, , 503.606, , -99.990, , 77.158, , 334.363, P, -99.990, , 2011.138, P, 16.997, P, -99.990, , 523.247, 
01/01/2020 06:38, 2020, 1, 1, 6, 38, 226.254, , 503.396, , -99.990, , 77.460, , 334.311, P, -99.990, , 2017.955, P, 17.317, P, -99.990, , 524.169, 
01/01/2020 07:18, 2020, 1, 1, 7, 18, 226.150, , 503.818, , -99.990, , 77.502, , 334.357, P, -99.990, , 2021.251, P, 17.538, P, -99.990, , 521.113, 
01/01/2020 07:58, 2020, 1, 1, 7, 58, 226.400, , 503.061, , -99.990, , 77.402, , 334.006, P, -99.990, , 2022.333, P, 18.382, P, -99.990, , 522.765, 
01/01/2020 08:38, 2020, 1, 1, 8, 38, 226.416, , 503.419, , -99.990, , 77.289, , 333.901, , -99.990, , 2013.218, P, 17.357, P, -99.990, , 525.432, 
01/01/2020 09:18, 2020, 1, 1, 9, 18, 226.167, , 503.900, , -99.990, , 77.850, , 334.133, P, -99.990, , 2012.449, P, 17.029, P, -99.990, , 516.718, 
01/01/2020 09:58, 2020, 1, 1, 9, 58, 226.284, , 503.939, , -99.990, , 77.311, , 334.264, P, -99.990, , 1998.412, P, 16.163, P, -99.990, , 520.279, 
01/01/2020 10:38, 2020, 1, 1, 10, 38, 225.967, , 502.873, , -99.990, , 77.460, , 334.173, P, -99.990, , 1994.426, P, 17.339, P, -99.990, , 522.740, 
01/01/2020 11:18, 2020, 1, 1, 11, 18, 226.240, , 502.839, , -99.990, , 77.251, , 333.519, , -99.990, , 1990.593, P, 16.804, P, -99.990, , 523.779, 
01/01/2020 11:58, 2020, 1, 1, 11, 58, 226.273, , 503.235, , -99.990, , 77.449, , 333.997, , -99.990, , 1990.669, P, 16.186, P, -99.990, , 521.676, 
01/01/2020 12:38, 2020, 1, 1, 12, 38, 226.163, , 503.207, , -99.990, , 77.606, , 333.573, , -99.990, , 1983.430, P, 16.650, P, -99.990, , 522.870, 
01/01/2020 13:18, 2020, 1, 1, 13, 18, 226.127, , 503.652, , -99.990, , 77.295, , 333.631, , -99.990, , 1946.490, , 13.142, , -99.990, , 525.810, 
01/01/2020 13:58, 2020, 1, 1, 13, 58, 226.008, , 503.616, , -99.990, , 77.567, , 333.719, , -99.990, , 1943.710, , 13.786, , -99.990, , 526.922, 
01/01/2020 14:38, 2020, 1, 1, 14, 38, 225.748, , 502.869, , -99.990, , 77.391, , 333.693, , -99.990, , 1922.517, , , , -99.990, , 531.498, 
01/01/2020 15:18, 2020, 1, 1, 15, 18, 225.837, , , , -99.990, , 77.243, , 333.544, , -99.990, , , , , , -99.990, , 533.126, 
01/01/2020 15:58, 2020, 1, 1, 15, 58, 226.073, , , , -99.990, , 77.282, , 333.503, , -99.990, , 1931.333, , 13.414, , -99.990, , 527.946, 
01/01/2020 16:38, 2020, 1, 1, 16, 38, 225.979, , 502.949, , -99.990, , 77.672, , 333.087, , -99.990, , 1941.234, , 13.119, , -99.990, , 524.931, 
01/01/2020 17:18, 2020, 1, 1, 17, 18, 225.951, , 503.697, , -99.990, , 77.148, , 333.473, , -99.990, , 1949.072, , 13.238, , -99.990, , 525.875, 
01/01/2020 17:58, 2020, 1, 1, 17, 58, 226.136, , 503.721, , -99.990, , 77.243, , 333.057, , -99.990, , 1932.741, , 12.708, , -99.990, , 525.436, 
01/01/2020 18:38, 2020, 1, 1, 18, 38, 225.971, , 503.364, , -99.990, , 77.431, , 333.588, , -99.990, , 1947.737, , 13.026, , -99.990, , 525.816, 
01/01/2020 19:18, 2020, 1, 1, 19, 18, 225.867, , 503.394, , -99.990, , 77.407, , 333.347, , -99.990, , 1947.954, , 13.820, , -99.990, , 524.364, 
01/01/2020 19:58, 2020, 1, 1, 19, 58, 225.664, , 503.308, , -99.990, , 77.691, , 333.552, , -99.990, , 1943.033, , 13.379, , -99.990, , 522.330, 
01/01/2020 20:38, 2020, 1, 1, 20, 38, 226.162, , 503.344, , -99.990, , 77.504, , 333.457, , -99.990, , 1951.056, , 14.271, , -99.990, , 523.899, 
01/01/2020 21:18, 2020, 1, 1, 21, 18, 226.042, , 503.831, , -99.990, , 77.194, , 333.737, , -99.990, , 1953.132, , 14.721, , -99.990, , 522.917, 
01/01/2020 21:58, 2020, 1, 1, 21, 58, 225.924, , 503.324, , -99.990, , 77.190, , 333.430, , -99.990, , 1962.087, , 15.904, , -99.990, , 517.900, 
01/01/2020 22:38, 2020, 1, 1, 22, 38, 225.845, , 503.359, , -99.990, , 77.548, , 333.730, , -99.990, , 1955.172, , 15.561, , -99.990, , 525.554, 
01/01/2020 23:18, 2020, 1, 1, 23, 18, 225.893, , 502.941, , -99.990, , 77.453, , 333.065, , -99.990, , , , 14.839, , -99.990, , 525.653, 
01/01/2020 23:58, 2020, 1, 1, 23, 58, 225.893, , 503.587, , -99.990, , 77.408, , 333.557, , -99.990, , 1945.952, , 15.587, , -99.990, , 525.827, 
01/02/2020 01:18, 2020, 1, 2, 1, 18, , , , , -99.990, , , , , , -99.990, , 1937.357, , , , -99.990, , 524.688, 
01/02/2020 01:58, 2020, 1, 2, 1, 58, , , , , -99.990, , 77.634, , , , -99.990, , , , 13.157, , -99.990, , 527.554, 
01/02/2020 02:38, 2020, 1, 2, 2, 38, 225.847, , 503.416, , -99.990, , 77.340, , 333.376, , -99.990, , , , 13.771, , -99.990, , 529.558, 
01/02/2020 03:18, 2020, 1, 2, 3, 18, 226.161, , 502.884, , -99.990, , 77.244, , 333.400, , -99.990, , , , 13.347, , -99.990, , 529.894, 
01/02/2020 03:58, 2020, 1, 2, 3, 58, 225.957, , 502.621, , -99.990, , 77.471, , 332.722, , -99.990, , 1927.625, , 13.777, , -99.990, , 529.782, 
01/02/2020 04:39, 2020, 1, 2, 4, 39, 225.990, , 502.770, , -99.990, , 77.533, , 333.002, , -99.990, , 1941.794, , 13.350, , -99.990, , 530.142, 
01/02/2020 05:19, 2020, 1, 2, 5, 19, 226.139, , 503.321, , -99.990, , 77.183, , 333.509, , -99.990, , , , 13.915, , -99.990, , 529.861, 
01/02/2020 05:59, 2020, 1, 2, 5, 59, 225.925, , 503.305, , -99.990, , 77.349, , 333.769, , -99.990, , , , 12.771, , -99.990, , 534.299, P
01/02/2020 06:39, 2020, 1, 2, 6, 39, 225.497, , 502.957, , -99.990, , 77.511, , 333.063, , -99.990, , 1928.109, , 11.937, , -99.990, , 534.011, P
01/02/2020 07:19, 2020, 1, 2, 7, 19, 225.793, , 503.718, , -99.990, , 77.180, , 333.494, , -99.990, , 1919.698, , 12.974, , -99.990, , 537.130, P
01/02/2020 07:59, 2020, 1, 2, 7, 59, 226.202, , 503.400, , -99.990, , 77.328, , 333.293, , -99.990, , 1916.448, , 12.261, , -99.990, , 536.820, P
01/02/2020 08:39, 2020, 1, 2, 8, 39, 225.882, , 503.725, , -99.990, , 77.612, , 333.551, , -99.990, , 1921.469, , , , -99.990, , 537.270, P
01/02/2020 09:19, 2020, 1, 2, 9, 19, 225.726, , 503.156, , -99.990, , 77.175, , 333.378, , -99.990, , , , 11.659, , -99.990, , 536.739, P
01/02/2020 09:59, 2020, 1, 2, 9, 59, 225.792, , 503.091, , -99.990, , 77.400, , 333.571, , -99.990, , 1908.080, , 12.135, , -99.990, , 541.354, P
01/02/2020 10:39, 2020, 1, 2, 10, 39, 226.206, , 503.247, , -99.990, , 77.999, , 333.538, , -99.990, , , , 12.291, , -99.990, , , 
01/02/2020 11:19, 2020, 1, 2, 11, 19, 226.044, , 503.141, , -99.990, , 77.508, , 333.374, , -99.990, , , , 11.969, , -99.990, , , 
01/02/2020 11:59, 2020, 1, 2, 11, 59, 225.900, , 503.517, , -99.990, , 77.649, , 333.268, , -99.990, , , , 13.260, , -99.990, , , 
01/02/2020 12:39, 2020, 1, 2, 12, 39, 226.135, , 503.905, , -99.990, , 78.068, , 333.560, , -99.990, , , , 13.807, , -99.990, , , 
01/02/2020 13:19, 2020, 1, 2, 13, 19, 226.244, , 503.277, , -99.990, , 77.645, , 333.377, , -99.990, , , , 13.492, , -99.990, , , 
01/02/2020 13:59, 2020, 1, 2, 13, 59, 226.035, , 504.170, , -99.990, , 77.399, , 333.482, , -99.990, , , , 13.090, , -99.990, , , 
01/02/2020 14:39, 2020, 1, 2, 14, 39, 225.769, , 503.192, , -99.990, , 77.112, , 333.691, , -99.990, , , , 13.848, , -99.990, , , 
01/02/2020 15:19, 2020, 1, 2, 15, 19, 226.135, , 503.037, , -99.990, , 77.463, , 333.543, , -99.990, , , , 15.669, , -99.990, , , 
01/02/2020 15:59, 2020, 1, 2, 15, 59, 226.342, , 503.336, , -99.990, , 77.610, , 333.691, , -99.990, , , , 14.637, , -99.990, , , 
01/02/2020 16:39, 2020, 1, 2, 16, 39, 226.128, , 502.983, , -99.990, , 77.557, , 333.716, , -99.990, , , , 14.443, , -99.990, , , 
01/02/2020 17:19, 2020, 1, 2, 17, 19, 225.915, , 502.832, , -99.990, , 77.280, , 333.591, , -99.990, , , , 14.702, , -99.990, , , 
01/02/2020 17:59, 2020, 1, 2, 17, 59, 226.118, , 503.381, , -99.990, , 77.359, , 333.605, , -99.990, , , , 14.243, , -99.990, , , 
01/02/2020 18:39, 2020, 1, 2, 18, 39, 226.180, , 503.599, , -99.990, , 77.271, , 333.964, , -99.990, , , , 14.189, , -99.990, , , 
01/02/2020 19:19, 2020, 1, 2, 19, 19, 225.938, , 502.982, , -99.990, , 77.830, , 333.654, , -99.990, , , , 15.035, , -99.990, , , 
01/02/2020 19:59, 2020, 1, 2, 19, 59, 226.101, , 503.332, , -99.990, , 77.643, , 333.659, , -99.990, , , , , , -99.990, , , 
01/02/2020 20:39, 2020, 1, 2, 20, 39, 226.053, , 502.944, , -99.990, , 77.726, , 333.377, , -99.990, , , , , , -99.990, , , 
01/02/2020 21:19, 2020, 1, 2, 21, 19, 226.202, , 503.216, , -99.990, , 77.949, , 333.606, , -99.990, , , , 15.242, , -99.990, , , 
01/02/2020 21:59, 2020, 1, 2, 21, 59, 226.264, , 503.256, , -99.990, , 77.640, , 333.483, , -99.990, , , , 15.359, , -99.990, , , 
01/02/2020 22:39, 2020, 1, 2, 22, 39, 226.330, , 502.976, , -99.990, , 77.758, , 333.305, , -99.990, , , , 14.272, , -99.990, , , 
01/02/2020 23:19, 2020, 1, 2, 23, 19, 226.283, , 503.312, , -99.990, , 77.258, , 333.499, , -99.990, , , , 14.290, , -99.990, , , 
